"text","handle","category","star_tweet"
"A lot of the games I played put dreams of travel in me: Carmen Sandiego, Leisure Suit Larry 5, Indiana Jones and the Fate Of Atlantis (what should’ve been the 4th Indy movie but we got Crystal Skull instead.) They used real locations which just made it more palpable.","@nyhcmaven84","travel","x"
"Carmen Sandiego spent her life exploring the world by her damn self while Waldo keeps getting lost in a crowd and thats why im a feminist","@ReeceKopacek","feminism","w"
"I want someone to explore the world with Carmen San Diego style","@RyanRams","fashion","w"
"@ShannonIsBadAt I was Carmen San Diego for Halloween one year and I’ve never felt cooler. Highly suggest","@CalliFugate","fashion","x"
"Halloween: Countdown: Naya Rivera was Carmen Sandiego for Halloween 2013 https://t.co/tbddNO8970","@celebritygossip","fashion","x"
"If tease image is indicative of overall style I am freaking IN. The world could always use more Latina anti-heroes! https://t.co/vVW4WjXDxF","@SuedeBlade","latina","w"
"A woman in a red trench coat and a red fedora just walked into Wagamama and my brain was like “I found Carmen Sandiego!”","@JuneHawk20","fashion","x"
"I guess a good thing about the terrible weather is getting to wear a great trench coat and a fedora #carmensandiego style","@ClaireeHowson","fashion","x"
"I AM SO HERE FOR THIS!!! ""Netflix Reboots 'Carmen Sandiego' With Gina Rodriguez"" https://t.co/timdCA2B6p via @thr","@Anne_Hogan","cultural-icon","x"
"SO THIS IS HAPPENING AND ALL OF MY DREAMS ARE COMING TRUE. @HereIsGina WILL BE MY CHILDHOOD HERO, CARMEN SANDIEGO. CAPS WERE NEEDED. https://t.co/uiV1wWGdnE","@TorriCWMY","inspiration","x"
"@SuperCaballeroJ Imagine it, Carmen Sandiego as a legacy name given to all these smart women of color from all around the world!","@SuperCaballeroJ","feminism","x"
"These guys travel faster than Carmen San Diego and she had a geography game named after her","@haunshall","travel","w"
"My daughter going w/ the Carmen Sandiego look for hat day at school... https://t.co/GheUfbxiBw","@BKLYNGODFATHER","fashion","x"
"@scalzi Wait--I knew there was something suspicious about you. No real person travels as much as you do. You're Carmen Sandiego! Ah-ha!","@gevmage","travel","x"
"I'm about to find Where in the World is Carmen San Diego the computer game for my kids.","@reneeski1","cultural-icon","x"
"I loved Carmen Sandiego!! and her amazing hat! I was on a college campus last Halloween and saw someone dressed as her a hundred yards away and LOST IT. I screamed I FOUND YOU and she laughed and did the pose. It was great. https://t.co/TmYMxx5qCZ","@adigoesswimming","fashion","x"
"How come no one talks about Carmen Sandiego when talking about strong women in tv shows","@Riitoheiri","feminism","x"
"@dumbmongreldog @Occoris When they announced they were making a movie a bunch of Lantix people were talking about how awesome she is and how they legit thought she was the hero. Carmen Sandiego is the GOAT","@bigdamnproject","latina","x"
"#IfIWonPowerball I'd travel the world. Trying to find Carmen San Diego","@WindRiverII","cultural-icon","x"
"A4. I don't know about you all, but Carmen Sandiego was my role model growing up! #WeGoSolo","@GoGirlGuides","inspiration","x"
"@HereIsGina is voicing Carmen Sandiego as well as staring in a live-action Carmen Sandiego movie on Netflix?! 90s me couldn’t be happier right now! Where in the World is Carmen Sandiego? was a huge part of my childhood, and I can’t wait to see Gina bring it to life. 😍🙌🏻","@mrandamiller517","cultural-icon","x"
"@BruceSallan so where didn't you travel to? You were like Where in the world is Carmen San Diego #DadChat","@Gr8DadsSociety","travel","w"
"cutest 2 year old girl on my San Diego flight keeps chanting the Carmen SanDiego theme song. She's almost as excited as I am.","@gracebrown123","cultural-icon","x"
"Did anyone ever find Carmen Sandiego? Is she still on the run? Has she served her time? Is she still serving looks with the red fedora and trench coat? Where is she?","@graceafuller","cultural-icon","x"
"It just occurred to me that all the geography I know I learned from video games. #CarmenSandiego #pandemicapp","@bubbles0luv","edutainment","x"
"Some of my TV/film icons were women: 1. Miss Frizzle taught me to take chances & make mistakes 2. Mary Poppins taught me to not do things for loved ones directly, but teach them values to do the act themselves. 3. Carmen Sandiego showed me the world.","@salawm","edutainment","x"
".@redlianak the greatest woman of all time in games was Carmen Sandiego. She stole crazy items and honestly people, who actually caught her.","@jamiecarswell","feminism","x"
"Im watching carmen San Diego as an adult & just realized it was a educational show! I was learning as a little kid & I didn't even know!","@comicMartinRizo","edutainment","x"
"Justifying the purchase of my rain trench coat because it makes me feel like Carmen San Diego","@emilygshea","fashion","x"
"Where in the world is Carmen Sandiego? The main post office in Salem. Complete her fabulous red coat and fedora. https://t.co/FfWhiGVxQO","@mln316","fashion","x"
"Happy INTERNATIONAL Women's Day to the most international woman of all: Carmen San Diego","@AdjectiveNouns","feminism","w"
"@_KayStaxxx girl you must think you're Carmen SanDiego.. Where do you travel in a week 😂","@PrettyEscape08","travel","w"
"@theProgSoapbox @YouTube Also, my feminist Icons are Lina Inverse and Carmen Sandiego 😁","@ChateauRuby","inspiration","w"
"@AllisonLCarter My name in Spanish class was always Carmen Sandiego and I made my teacher say the whole thing...like just Carmen was not ok.","@ejwarfel","cultural-icon","x"
"#WayBackInThe80s Everything I learned about geography, I learned chasing Carmen Sandiego across the United States, and then across the world.","@FebWriter","edutainment","x"
"The most badass female I have ever come across will always be Carmen Sandiego.","@Iikeinthemovies","feminism","x"
"Just found out my Puerto Rican queen @HereIsGina is playing the badass of my childhood, Carmen Sandiego?!?","@lolhiimtiff","latina","x"
"Just realized that owning a globe, being naturally curious & playing Where in [X] is Carmen Sandiego taught me more #Geography than school.","@NFSSmith","edutainment","x"
"Ok, I know I’ve always had a HUGE crush on Carmen Sandiego but now this? Please excuse me while I fan myself 💖","@drakenbyte","cultural-icon","x"
"@jvs3 WHo are you! You take more trips than Carmen San Diego #whereintheworldisJVS","@MarcoSerna4778","travel","w"
"@kyliejcrosson where is somewhere we should explore as a family, you modern day Carmen Sandiego you","@bryanlanning","travel","w"
"I feel like Carmen SanDiego in this hat... lol xD #bored #selfie #merrrrr http://t.co/73c6fzb5jS","@ArwenStarsong","fashion","x"
"Harry Styles or Carmen Sandiego, you decide. #OTRAEdmonton #HarryAppreciationDay http://t.co/FhiTAUi0IT","@ohnoo_niall","fashion","x"
"Ryan: I have love for Carmen Sandiego. Liked the PC games, game show, and used to watch this too! Good blend of education and entertainment!","@CartoonClubCC","edutainment","x"
"@huttcitylibs Carmen Sandiego, taught me everything I know 😉","@ChaniTheunissen","edutainment","x"
"• Vogue: What if Carmen Sandiego wore haute couture? https://t.co/P1NYIuFMZH https://t.co/ifTZxxizLE","@kelenike","fashion","x"
"Carmen Sandiego reboot with Gina Rodriguez doing Carmen's voice??? Yes, I am very here for that.","@jslaught19","cultural-icon","x"
"Get excited, gumshoes. Carmen Sandiego is officially happening with Gina Rodriguez at @netflix! https://t.co/22wuksyhB2 https://t.co/x02WyAns5E","@eonlineTV","cultural-icon","x"
"CARMEN SANDIEGO IS A QUEER ICON https://t.co/MF05cs6UDy","@deanevangeliou","inspiration","w"
"Give Rihanna a hat and she’ll look just like Carmen San Diego","@alexuesss","fashion","x"
"Finally! Carmen Sandiego is the reason for my love of a good trench coat and fedora. https://t.co/qJTX7E9tBZ","@writerkatherine","fashion","x"
"I wish they'd make a kick ass new version of Carmen Sandiego. My worldly brain needs a work out.","@DaveBullers","cultural-icon","x"
"@Brycen_Nevill is traveling all over the world like he thinks he's Carmen Sandiego or something. And I'm jealous of that.","@8zachcarr8","travel","x"
"I triggered some serious childhood nostalgia in people tonight with my costume. Never would have thought I’d have a dozen strangers giving me length speeches about their feelings on Carmen Sandiego in a bar 😂 https://t.co/gzgnqDQi6F","@halesjade","cultural-icon","x"
"Results of research this morning: There is going to a new Carmen Sandiego series on Netflix next year. YEEEEES. And it is a prequel looking into why Carmen became a thief. It is like they read my mind and I am so jazzed.","@pHsquid","cultural-icon","x"
"So...anyone else have a huge crush on Carmen Sandiego, or was that just me? https://t.co/kxngY69igK","@auma582","cultural-icon","x"
"Gina Rodriguez is Carmen San Diego? WOW. I like it. Carmen San Diego is one of my favorite female charaters/role model as a kid.","@BangtanLena","feminism","x"
"Greatest compliment I ever got: The boyfriend told me I looked like Carmen San Diego in my trench coat.","@edwardo3125","fashion","x"
"All I want in life is someone who will couples costume as Waldo and Carmen San Diego with me","@TiatheTiger","cultural-icon","x"
"@spookperson carmen sandiego is a gay icon","@spookperson","inspiration","w"
"Actually daydreamed about Egypt today. Walking through those ancient temples made all my Carmen Sandiego dreams come true. Seeing King Tut an experience similar to the Mona Lisa at the Louvre. You get that shiver down your spine. Travel, that thing I’m addicted to @memphistours https://t.co/itSzi7Ilhv","@dobbernation","travel","x"
"Carmen Sandiego? now that's a fashion trend I can get behind ❤️","@jrseguin","fashion","x"
"Today Carmen SanDiego is popping up in Kansas City... I think I LIVE at airports I'm pretty sure. See you soon CrossFit i35! 😃","@Ager_Bomb","cultural-icon","w"
"Let it be known, I'm awesome at Geography because of Carmen Sandiego - they don't make educational programming like they use to.","@AdamZLeftin","edutainment","x"
"Life is really starting to feel like one long episode of Where in the World is Carmen San Diego. But I ain't complaining 💁✈️","@JASMYNW","travel","x"
"I love Carmen Sandiego so fucking much, the only reason I refused to cut my hair for YEARS was because I'd hoped to cosplay her one day.","@Vurororo","fashion","x"
"My itch to travel is growing every day as I wonder where Carmen San Diego is... https://t.co/uIzAiW2MqZ","@Birdie_Blues","cultural-icon","x"
"YES!!! the “fake it til you make it” 100 percent helped me feel safe when i went on a solo trip across 4 countries.....i was a scared pup on day 1 but by day 3 i was feeling like Carmen Sandiego https://t.co/FSkFtQyomp","@jnely_","travel","x"
"Wearing a pea coat, tried on a hat, accidentally turned into Carmen Sandiego","@aminmier","fashion","x"
"@tlewisisdope @JheanelleW Jhenelle is globe trotting more than carmen sandiego!","@nealcarter","travel","w"
"Goodies from EB Games today. Carmen Sandiego was one of my heroes growing up. Love the games and I loved her. Strong, independent woman who literally took what she wanted out of life. #OctopathTraveler #carmensandiego https://t.co/3Qg52UfjBE","@gamerfaith","inspiration","w"
"Today's getup. #NYFW #fashionweek #fashion #nyc #streetstyle #carmensandiego #ootd http://t.co/LBXMeFANVR","@ChelChiiii","fashion","x"
"@TheRandomSam You are the real-life Mr. Carmen San Diego!! ✈️🍕 Buon Appetito!! Where to next??","@jenaardell","travel","x"
"I just read that Netflix is making a Carmen Sandiego movie 😮😮😮 Carmen sandiego is my childhood!I loved that cartoon it was one of my first strong woman influences cause she always got away always stayed on top 💕 I hope the movie can match up to my fuzzy childhood memory’s 😅","@Pearberrie","feminism","x"
"@RebeccaKlay @Metternyq Agreed! This is why I've always wanted to cosplay and since becoming an adult have adored the design of Carmen Sandiego. She wears sensible clothes and makes them look smashing! None of this chainmail bikini nonesense!","@LCMorgenstern","fashion","x"
"If I was an IG model that travelled a lot I would totally craft my persona around Carmen Sandiego","@cbenjaminrucker","travel","x"
"I thrifted a Carmen San Diego red coat 😍","@devotchxka","fashion","x"
"Watching Carmen Sandiego cartoon and they said Spain was once ruled by the Moors. I love cartoons that spit knowledge","@NerissaNefeteri","edutainment","x"
"#FirstTimeISawMe was Carmen Sandiego Not many latino women in the media back then and it was educational as well!! Such good memories 😌 https://t.co/faD9vF1jlw","@ArtofMichi","edutainment","x"
"Suitcase? Check. Sunscreen? Check. Passport? Check. I'm ready! Where will I end up next?! #carmensandiego #travel #vacation","@travelingmad","travel","x"
"My two favorite 90s educational carton shows: Carmen SanDiego and Magic School Bus 💃🚌💨","@RodTheBoat","travel","x"
